Year,City,Sport,Discipline,Athlete,Country,Gender,Event,Medal
1980,Moscow,Modern Pentathlon,Modern Pentath.,"SZOMBATHELYI, Tamas",HUN,Men,Individual Competition,Silver
1980,Moscow,Modern Pentathlon,Modern Pentath.,"HORVATH, George",SWE,Men,Team Competition,Bronze
1980,Moscow,Rowing,Rowing,"CARMICHAEL, Malcolm",GBR,Men,Coxless Pair (2-),Bronze
1980,Moscow,Rowing,Rowing,"LANDVOIGT, Bernd",GDR,Men,Coxless Pair (2-),Gold
1980,Moscow,Rowing,Rowing,"PIMENOV, Nikolai",URS,Men,Coxless Pair (2-),Silver
1980,Moscow,Rowing,Rowing,"PECKA, Zdenek",TCH,Men,Double Sculls (2X),Bronze
1980,Moscow,Rowing,Rowing,"PANCIC, Zoran",YUG,Men,Double Sculls (2X),Silver
1980,Moscow,Rowing,Rowing,"HOMEGHI-BULARDA, Olga",ROU,Women,Double Sculls (2X),Bronze
1980,Moscow,Rowing,Rowing,"ALEXANDROVA-POPOVA, Larissa",URS,Women,Double Sculls (2X),Gold
1980,Moscow,Rowing,Rowing,"LINSE, Cornelia",GDR,Women,Double Sculls (2X),Silver
1980,Moscow,Rowing,Rowing,"DMITRIENKO, Grigori",URS,Men,Eight With Coxswain (8+),Bronze
1980,Moscow,Rowing,Rowing,"CLAY, Henry",GBR,Men,Eight With Coxswain (8+),Silver
1980,Moscow,Rowing,Rowing,"KUBIAK, Ryszard",POL,Men,Four-Oared Shell With Coxswain (4-),Bronze
1980,Moscow,Rowing,Rowing,"FILIPOVA, Nadezhda",BUL,Women,Four-Oared Shell With Coxswain (4-),Silver
1980,Moscow,Rowing,Rowing,"GRUITCHEVA-KUBATOVA, Stoyanka",BUL,Women,Pair Without Coxswain (2-),Bronze
1980,Moscow,Rowing,Rowing,"DLUZEWSKA, Malgorzata",POL,Women,Pair Without Coxswain (2-),Silver
1980,Moscow,Rowing,Rowing,"CELENT, Zlatko",YUG,Men,Pair-Oared Shell With Coxswain (2+),Bronze
1980,Moscow,Rowing,Rowing,"KERSTEN, Peter",GDR,Men,Single Sculls (1X),Bronze
1980,Moscow,Rowing,Rowing,"KARPPINEN, Pertti",FIN,Men,Single Sculls (1X),Gold
1980,Moscow,Rowing,Rowing,"TOMA, Sanda",ROU,Women,Single Sculls (1X),Gold
1980,Moscow,Sailing,Sailing,"LINDGREN, Jouko",FIN,Men,470 - Two Person Dinghy,Bronze
1980,Moscow,Sailing,Sailing,"PENIDO, Eduardo Henrique",BRA,Men,470 - Two Person Dinghy,Gold
1980,Moscow,Sailing,Sailing,"BOROWSKI, Jörn",GDR,Men,470 - Two Person Dinghy,Silver
1980,Moscow,Sailing,Sailing,"BOUDOURIS, Anastassios",GRE,Men,Fleet/Match Race Keelboat Open (Soling),Bronze
1980,Moscow,Sailing,Sailing,"BANDOLOWSKI, Valdemar",DEN,Men,Fleet/Match Race Keelboat Open (Soling),Gold
1980,Moscow,Sailing,Sailing,"BUDNIKOV, Aleksandr",URS,Men,Fleet/Match Race Keelboat Open (Soling),Silver
1980,Moscow,Sailing,Sailing,"DETRE, Szabolcs",HUN,Men,Flying Dutchman,Bronze
1980,Moscow,Sailing,Sailing,"ABASCAL GARCIA, Alejandro",ESP,Men,Flying Dutchman,Gold
1980,Moscow,Sailing,Sailing,"WILKINS, David",IRL,Men,Flying Dutchman,Silver
1980,Moscow,Sailing,Sailing,"BALASHOV, Andrei",URS,Men,Single-Handed Dinghy (Finn),Bronze
1980,Moscow,Sailing,Sailing,"RECHARDT, Esko",FIN,Men,Single-Handed Dinghy (Finn),Gold
1980,Moscow,Sailing,Sailing,"MAYRHOFER, Wolfgang",AUT,Men,Single-Handed Dinghy (Finn),Silver
1980,Moscow,Sailing,Sailing,"MARSTRÖM, Göran",SWE,Men,Tornado - Multihull,Bronze
1980,Moscow,Sailing,Sailing,"DUE, Peter",DEN,Men,Tornado - Multihull,Silver
1980,Moscow,Sailing,Sailing,"GORLA, Giorgio",ITA,Men,Two-Person Keelboat Open (Star),Bronze
1980,Moscow,Sailing,Sailing,"MANKIN, Valentyn",URS,Men,Two-Person Keelboat Open (Star),Gold
1980,Moscow,Shooting,Shooting,"PETRITSCH, Gerhard",AUT,Men,25M Rapid Fire Pistol (60 Shots),Bronze
1980,Moscow,Shooting,Shooting,"ION, Corneliu",ROU,Men,25M Rapid Fire Pistol (60 Shots),Gold
1980,Moscow,Shooting,Shooting,"WIEFEL, Jürgen",GDR,Men,25M Rapid Fire Pistol (60 Shots),Silver
1980,Moscow,Shooting,Shooting,"DIAKOV, Lubtcho",BUL,Men,50M Pistol (60 Shots),Bronze
1980,Moscow,Shooting,Shooting,"MELENTIEV, Aleksandr",URS,Men,50M Pistol (60 Shots),Gold
1980,Moscow,Shooting,Shooting,"JOHANSSON, Sven",SWE,Men,50M Rifle 3 Positions (3X40 Shots),Bronze
1980,Moscow,Shooting,Shooting,"VARGA, Karoly",HUN,Men,50M Rifle Prone (60 Shots),Gold
1980,Moscow,Shooting,Shooting,"GAZOV, Aleksandr",URS,Men,50M Running Target (30+30 Shots),Bronze
1980,Moscow,Shooting,Shooting,"CASTRILLO GARCIA, Roberto",CUB,Men,Skeet (125 Targets),Bronze
1980,Moscow,Shooting,Shooting,"RASMUSSEN, Hans Kjeld",DEN,Men,Skeet (125 Targets),Gold
1980,Moscow,Shooting,Shooting,"CARLSSON, Lars-Göran",SWE,Men,Skeet (125 Targets),Silver
1980,Moscow,Shooting,Shooting,"DAMME, Jörg",GDR,Men,Trap (125 Targets),Bronze
1980,Moscow,Shooting,Shooting,"GIOVANNETTI, Luciano",ITA,Men,Trap (125 Targets),Gold
1980,Moscow,Shooting,Shooting,"YAMBULATOV, Rustam",URS,Men,Trap (125 Targets),Silver
1980,Moscow,Volleyball,Volleyball,"CATA-CHITIGA, Marius",ROU,Men,Volleyball,Bronze
1980,Moscow,Volleyball,Volleyball,"CHERNYSHEV, Vladimir",URS,Men,Volleyball,Gold
1980,Moscow,Volleyball,Volleyball,"ANGELOV, Yordan",BUL,Men,Volleyball,Silver
1980,Moscow,Volleyball,Volleyball,"BORISOVA, Verka",BUL,Women,Volleyball,Bronze
1980,Moscow,Volleyball,Volleyball,"BULLIN, Katharina",GDR,Women,Volleyball,Silver
1980,Moscow,Weightlifting,Weightlifting,"HAN, Gyong Si",PRK,Men,"- 52KG, Total (Flyweight)",Bronze
1980,Moscow,Weightlifting,Weightlifting,"OSMONALIEV, Kanybek",URS,Men,"- 52KG, Total (Flyweight)",Gold
1980,Moscow,Weightlifting,Weightlifting,"HO, Bong Chol",PRK,Men,"- 52KG, Total (Flyweight)",Silver
1980,Moscow,Weightlifting,Weightlifting,"DEMBONCZYK, Tadeusz",POL,Men,"- 56KG, Total (Bantamweight)",Bronze
1980,Moscow,Weightlifting,Weightlifting,"NUNEZ AGUIAR, Daniel",CUB,Men,"- 56KG, Total (Bantamweight)",Gold
1980,Moscow,Weightlifting,Weightlifting,"SARKISIAN, Yurik",URS,Men,"- 56KG, Total (Bantamweight)",Silver
1980,Moscow,Weightlifting,Weightlifting,"HEUSER, Jürgen",GDR,Men,"+ 110KG, Total (Super Heavyweight)",Silver
1980,Moscow,Weightlifting,Weightlifting,"SZALAI, György",HUN,Men,"100 - 110KG, Total (Heavyweight)",Bronze
1980,Moscow,Weightlifting,Weightlifting,"CHRISTOV, Valentin",BUL,Men,"100 - 110KG, Total (Heavyweight)",Silver
1980,Moscow,Weightlifting,Weightlifting,"PASHEV, Mincho",BUL,Men,"60 - 67.5KG, Total (Lightweight)",Bronze
1980,Moscow,Weightlifting,Weightlifting,"RUSEV, Yanko",BUL,Men,"60 - 67.5KG, Total (Lightweight)",Gold
1980,Moscow,Weightlifting,Weightlifting,"POLIACIK, Dusan",TCH,Men,"75 - 82.5KG, Total (Light-Heavyweight)",Bronze
1980,Moscow,Weightlifting,Weightlifting,"MANTEK, Frank",GDR,Men,"82.5 - 90KG, Total (Middle-Heavyweight)",Bronze
1980,Moscow,Weightlifting,Weightlifting,"BACZAKO, Peter",HUN,Men,"82.5 - 90KG, Total (Middle-Heavyweight)",Gold
1980,Moscow,Weightlifting,Weightlifting,"BLANCO FERNANDEZ, Alberto",CUB,Men,"90 - 100KG, Total (First-Heavyweight)",Bronze
1980,Moscow,Weightlifting,Weightlifting,"ZAREMBA, Ota",TCH,Men,"90 - 100KG, Total (First-Heavyweight)",Gold
1980,Moscow,Wrestling,Wrestling Free.,"KORNILAEV, Sergei",URS,Men,- 48KG (Light-Flyweight),Bronze
1980,Moscow,Wrestling,Wrestling Free.,"POLLIO, Claudio",ITA,Men,- 48KG (Light-Flyweight),Gold
1980,Moscow,Wrestling,Wrestling Free.,"JANG, Se Hong",PRK,Men,- 48KG (Light-Flyweight),Silver
1980,Moscow,Wrestling,Wrestling Free.,"SANDURSKI, Adam",POL,Men,+ 100KG (Super Heavyweight),Bronze
1980,Moscow,Wrestling,Wrestling Free.,"ANDIEV, Soslan",URS,Men,+ 100KG (Super Heavyweight),Gold
1980,Moscow,Wrestling,Wrestling Free.,"BALLA, Jozsef",HUN,Men,+ 100KG (Super Heavyweight),Silver
1980,Moscow,Wrestling,Wrestling Free.,"SELIMOV, Nermedin",BUL,Men,48 - 52KG (Flyweight),Bronze
1980,Moscow,Wrestling,Wrestling Free.,"STECYK, Wladyslaw",POL,Men,48 - 52KG (Flyweight),Silver
1980,Moscow,Wrestling,Wrestling Free.,"OUINBOLD, Dugarsuren",MGL,Men,52 - 57KG (Bantamweight),Bronze
1980,Moscow,Wrestling,Wrestling Free.,"HADJIIOANNIDIS, Georgios",GRE,Men,57 - 62KG (Featherweight),Bronze
1980,Moscow,Wrestling,Wrestling Free.,"DOUKOV, Mikho",BUL,Men,57 - 62KG (Featherweight),Silver
1980,Moscow,Wrestling,Wrestling Free.,"SEJDI, Saban",YUG,Men,62 - 68KG (Lightweight),Bronze
1980,Moscow,Wrestling,Wrestling Free.,"KARABIN, Dan",TCH,Men,68 - 74KG (Welterweight),Bronze
1980,Moscow,Wrestling,Wrestling Free.,"RAICHEV, Valentin",BUL,Men,68 - 74KG (Welterweight),Gold
1980,Moscow,Wrestling,Wrestling Free.,"DAVAAJAV, Jamtsying",MGL,Men,68 - 74KG (Welterweight),Silver
1980,Moscow,Wrestling,Wrestling Free.,"KOVACS, Istvan",HUN,Men,74 - 82KG (Middleweight),Bronze
1980,Moscow,Wrestling,Wrestling Free.,"ARATSILOV, Magomedkhan",URS,Men,74 - 82KG (Middleweight),Silver
1980,Moscow,Wrestling,Wrestling Free.,"NEUPERT, Uwe",GDR,Men,82 - 90KG (Light-Heavyweight),Silver
1980,Moscow,Wrestling,Wrestling Gre-R,"SERES, Ferenc",HUN,Men,- 48KG (Light-Flyweight),Bronze
1980,Moscow,Wrestling,Wrestling Gre-R,"USHKEMPIROV, Zhaksylyk",URS,Men,- 48KG (Light-Flyweight),Gold
1980,Moscow,Wrestling,Wrestling Gre-R,"ALEXANDRU, Constantin",ROU,Men,- 48KG (Light-Flyweight),Silver
1980,Moscow,Wrestling,Wrestling Gre-R,"BCHARA, Hassan",LIB,Men,+ 100KG (Super Heavyweight),Bronze
1980,Moscow,Wrestling,Wrestling Gre-R,"TOMOV, Aleksandr",BUL,Men,+ 100KG (Super Heavyweight),Silver
1980,Moscow,Wrestling,Wrestling Gre-R,"MLADENOV, Mladen",BUL,Men,48 - 52KG (Flyweight),Bronze
1980,Moscow,Wrestling,Wrestling Gre-R,"RACZ, Lajos",HUN,Men,48 - 52KG (Flyweight),Silver
1980,Moscow,Wrestling,Wrestling Gre-R,"LJUNGBECK, Benni",SWE,Men,52 - 57KG (Bantamweight),Bronze
1980,Moscow,Wrestling,Wrestling Gre-R,"LIPIEN, Josef",POL,Men,52 - 57KG (Bantamweight),Silver
1980,Moscow,Wrestling,Wrestling Gre-R,"KRAMORENKO, Boris",URS,Men,57 - 62KG (Featherweight),Bronze
1980,Moscow,Wrestling,Wrestling Gre-R,"MIGIAKIS, Stilianos",GRE,Men,57 - 62KG (Featherweight),Gold
1980,Moscow,Wrestling,Wrestling Gre-R,"RUSU, Stefan",ROU,Men,62 - 68KG (Lightweight),Gold
1980,Moscow,Wrestling,Wrestling Gre-R,"HUHTALA, Mikko",FIN,Men,68 - 74KG (Welterweight),Bronze
1980,Moscow,Wrestling,Wrestling Gre-R,"KOCSIS, Ferenc",HUN,Men,68 - 74KG (Welterweight),Gold
1980,Moscow,Wrestling,Wrestling Gre-R,"BYKOV, Anatoli",URS,Men,68 - 74KG (Welterweight),Silver
1980,Moscow,Wrestling,Wrestling Gre-R,"DICU, Petre",ROU,Men,82 - 90KG (Light-Heavyweight),Bronze
1980,Moscow,Wrestling,Wrestling Gre-R,"RAIKOV, Georgi",BUL,Men,90 - 100KG (Heavyweight),Gold
1984,Los Angeles,Aquatics,Diving,"LI, Kong-Zheng",CHN,Men,10M Platform,Bronze
1984,Los Angeles,Aquatics,Diving,"LOUGANIS, Gregory",USA,Men,10M Platform,Gold
1984,Los Angeles,Aquatics,Diving,"KIMBALL, Bruce D.",USA,Men,10M Platform,Silver
1984,Los Angeles,Aquatics,Diving,"WYLAND-WILLIAMS, Wendy Lian",USA,Women,10M Platform,Bronze
1984,Los Angeles,Aquatics,Diving,"ZHOU, Ji-Hong",CHN,Women,10M Platform,Gold
1984,Los Angeles,Aquatics,Diving,"TAN, Liang-De",CHN,Men,3M Springboard,Silver
1984,Los Angeles,Aquatics,Diving,"BERNIER, Sylvie",CAN,Women,3M Springboard,Gold
1984,Los Angeles,Aquatics,Swimming,"WEST, Michael",CAN,Men,100M Backstroke,Bronze
1984,Los Angeles,Aquatics,Swimming,"CAREY, Richard John",USA,Men,100M Backstroke,Gold
1984,Los Angeles,Aquatics,Swimming,"WILSON, David Dennis",USA,Men,100M Backstroke,Silver
1984,Los Angeles,Aquatics,Swimming,"DE ROVER, Jolanda",NED,Women,100M Backstroke,Bronze
1984,Los Angeles,Aquatics,Swimming,"EVANS, Peter",AUS,Men,100M Breaststroke,Bronze
1984,Los Angeles,Aquatics,Swimming,"DAVIS, Victor",CAN,Men,100M Breaststroke,Silver
1984,Los Angeles,Aquatics,Swimming,"POIROT, Catherine",FRA,Women,100M Breaststroke,Bronze
1984,Los Angeles,Aquatics,Swimming,"VAN STAVEREN, Petra",NED,Women,100M Breaststroke,Gold
1984,Los Angeles,Aquatics,Swimming,"GROSS, Michael",FRG,Men,100M Butterfly,Gold
1984,Los Angeles,Aquatics,Swimming,"SEICK, Karin",FRG,Women,100M Butterfly,Bronze
1984,Los Angeles,Aquatics,Swimming,"JOHANSSON, Per",SWE,Men,100M Freestyle,Bronze
1984,Los Angeles,Aquatics,Swimming,"STOCKWELL, Marcus",AUS,Men,100M Freestyle,Silver
1984,Los Angeles,Aquatics,Swimming,"DELCOURT, Frederic",FRA,Men,200M Backstroke,Silver
1984,Los Angeles,Aquatics,Swimming,"PATRASCOIU, Aneta",ROU,Women,200M Backstroke,Bronze
1984,Los Angeles,Aquatics,Swimming,"DAGON, Etienne",SUI,Men,200M Breaststroke,Bronze
1984,Los Angeles,Aquatics,Swimming,"DAVIS, Victor",CAN,Men,200M Breaststroke,Gold
1984,Los Angeles,Aquatics,Swimming,"LEMPEREUR, Ingrid",BEL,Women,200M Breaststroke,Bronze
1984,Los Angeles,Aquatics,Swimming,"VIDAL CASTRO, Rafael Antonio",VEN,Men,200M Butterfly,Bronze
1984,Los Angeles,Aquatics,Swimming,"SIEBEN, Jonathan",AUS,Men,200M Butterfly,Gold
1984,Los Angeles,Aquatics,Swimming,"GROSS, Michael",FRG,Men,200M Butterfly,Silver
1984,Los Angeles,Aquatics,Swimming,"COCHRAN, Neil",GBR,Men,200M Individual Medley,Bronze
1984,Los Angeles,Aquatics,Swimming,"HARDCASTLE, Sarah",GBR,Women,400M Freestyle,Silver
1984,Los Angeles,Aquatics,Swimming,"PRADO, Ricardo",BRA,Men,400M Individual Medley,Silver
1984,Los Angeles,Aquatics,Swimming,"REIJERS, Desi",NED,Women,4X100M Freestyle Relay,Silver
1984,Los Angeles,Aquatics,Synchronized S.,"KIMURA, Saeko",JPN,Women,Duet,Bronze
1984,Los Angeles,Aquatics,Synchronized S.,"COSTIE, Candace",USA,Women,Duet,Gold
1984,Los Angeles,Aquatics,Synchronized S.,"HAMBROOK, Sharon",CAN,Women,Duet,Silver
1984,Los Angeles,Aquatics,Water polo,"CHALMOWSKY, Santiago",FRG,Men,Water Polo,Bronze
1984,Los Angeles,Aquatics,Water polo,"ANDRIC, Dragan",YUG,Men,Water Polo,Gold
1984,Los Angeles,Aquatics,Water polo,"BURKE, Douglas Lambert",USA,Men,Water Polo,Silver
1984,Los Angeles,Archery,Archery,"YAMAMOTO, Hiroshi",JPN,Men,Individual Fita Round,Bronze
1984,Los Angeles,Archery,Archery,"PACE, Darrell Owen",USA,Men,Individual Fita Round,Gold
1984,Los Angeles,Archery,Archery,"MCKINNEY, Richard Lee",USA,Men,Individual Fita Round,Silver
1984,Los Angeles,Archery,Archery,"KIM, Jin-Ho",KOR,Women,Individual Fita Round,Bronze
1984,Los Angeles,Archery,Archery,"SEO, Hyang-Soon",KOR,Women,Individual Fita Round,Gold
1984,Los Angeles,Archery,Archery,"LI, Ling-Juan",CHN,Women,Individual Fita Round,Silver
1984,Los Angeles,Athletics,Athletics,"MUSYOKI, Michael",KEN,Men,10000M,Bronze
1984,Los Angeles,Athletics,Athletics,"COVA, Alberto",ITA,Men,10000M,Gold
